Project,Rosette,Consistency,Minimize,DisallowCycles,Time,NDeps,Status
aws-sign2,True,npm,"min_duplicates,min_oldness",allow_cycles,4.653808116912842,0,success
@nodelib_fs.walk,True,npm,"min_duplicates,min_oldness",allow_cycles,59.328343629837036,6,success
jwa,True,npm,"min_duplicates,min_oldness",allow_cycles,14.206309080123901,3,success
normalize-path,True,npm,"min_duplicates,min_oldness",allow_cycles,4.945168733596802,0,success
http-proxy,True,npm,"min_duplicates,min_oldness",allow_cycles,46.2034068107605,3,success
crypto-browserify,True,npm,"min_duplicates,min_oldness",allow_cycles,,0,timeout
iferr,True,npm,"min_duplicates,min_oldness",allow_cycles,4.7100067138671875,0,success
vary,True,npm,"min_duplicates,min_oldness",allow_cycles,6.207451820373535,0,success
sshpk,True,npm,"min_duplicates,min_oldness",allow_cycles,28.424691200256348,9,success
jest-each,True,npm,"min_duplicates,min_oldness",allow_cycles,415.617666721344,22,success
fill-range,True,npm,"min_duplicates,min_oldness",allow_cycles,27.28785991668701,2,success
glob-to-regexp,True,npm,"min_duplicates,min_oldness",allow_cycles,5.071472644805908,0,success
unpipe,True,npm,"min_duplicates,min_oldness",allow_cycles,4.967674732208252,0,success
@babel_helper-split-export-declaration,True,npm,"min_duplicates,min_oldness",allow_cycles,34.40057945251465,3,success
normalize-url,True,npm,"min_duplicates,min_oldness",allow_cycles,6.565846920013428,0,success
des.js,True,npm,"min_duplicates,min_oldness",allow_cycles,16.996099948883057,2,success
@babel_plugin-proposal-optional-catch-binding,True,npm,"min_duplicates,min_oldness",allow_cycles,25.84874176979065,2,success
form-data,True,npm,"min_duplicates,min_oldness",allow_cycles,30.997209310531616,5,success
performance-now,True,npm,"min_duplicates,min_oldness",allow_cycles,5.506334066390991,0,success
exec-sh,True,npm,"min_duplicates,min_oldness",allow_cycles,4.913118600845337,0,success
wordwrap,True,npm,"min_duplicates,min_oldness",allow_cycles,5.124905347824097,0,success
get-intrinsic,True,npm,"min_duplicates,min_oldness",allow_cycles,20.316949605941772,3,success
path-parse,True,npm,"min_duplicates,min_oldness",allow_cycles,7.171746492385864,0,success
he,True,npm,"min_duplicates,min_oldness",allow_cycles,4.530146360397339,0,success
flat-cache,True,npm,"min_duplicates,min_oldness",allow_cycles,86.64597773551941,13,success
ip-regex,True,npm,"min_duplicates,min_oldness",allow_cycles,4.8621299266815186,0,success
nth-check,True,npm,"min_duplicates,min_oldness",allow_cycles,16.048073053359985,1,success
jest-snapshot,True,npm,"min_duplicates,min_oldness",allow_cycles,,0,timeout
core-js-pure,True,npm,"min_duplicates,min_oldness",allow_cycles,5.332345008850098,0,success
urix,True,npm,"min_duplicates,min_oldness",allow_cycles,4.1504433155059814,0,success
@babel_plugin-transform-modules-commonjs,True,npm,"min_duplicates,min_oldness",allow_cycles,346.5864248275757,39,success
http-cache-semantics,True,npm,"min_duplicates,min_oldness",allow_cycles,4.645249366760254,0,success
worker-farm,True,npm,"min_duplicates,min_oldness",allow_cycles,21.942338705062866,2,success
ret,True,npm,"min_duplicates,min_oldness",allow_cycles,5.405870199203491,0,success
side-channel,True,npm,"min_duplicates,min_oldness",allow_cycles,27.03464984893799,6,success
find-cache-dir,True,npm,"min_duplicates,min_oldness",allow_cycles,104.15879893302917,9,success
url,True,npm,"min_duplicates,min_oldness",allow_cycles,11.546525239944458,2,success
pinkie-promise,True,npm,"min_duplicates,min_oldness",allow_cycles,12.159311294555664,1,success
merge-stream,True,npm,"min_duplicates,min_oldness",allow_cycles,4.769152641296387,0,success
chalk,True,npm,"min_duplicates,min_oldness",allow_cycles,70.80303359031677,5,success
fs.realpath,True,npm,"min_duplicates,min_oldness",allow_cycles,4.113363981246948,0,success
css-what,True,npm,"min_duplicates,min_oldness",allow_cycles,4.310302257537842,0,success
crypto-random-string,True,npm,"min_duplicates,min_oldness",allow_cycles,15.546030282974243,1,success
ini,True,npm,"min_duplicates,min_oldness",allow_cycles,3.954820156097412,0,success
asn1,True,npm,"min_duplicates,min_oldness",allow_cycles,10.022728443145752,1,success
prompts,True,npm,"min_duplicates,min_oldness",allow_cycles,12.29860258102417,2,success
@babel_plugin-transform-react-jsx,True,npm,"min_duplicates,min_oldness",allow_cycles,27.79277515411377,7,success
keyv,True,npm,"min_duplicates,min_oldness",allow_cycles,11.113487958908081,1,success
type-check,True,npm,"min_duplicates,min_oldness",allow_cycles,21.507843255996704,1,success
trim-newlines,True,npm,"min_duplicates,min_oldness",allow_cycles,4.811121702194214,0,success
pbkdf2,True,npm,"min_duplicates,min_oldness",allow_cycles,61.18725895881653,12,success
@jest_core,True,npm,"min_duplicates,min_oldness",allow_cycles,,0,timeout
kleur,True,npm,"min_duplicates,min_oldness",allow_cycles,6.717504501342773,0,success
glob-parent,True,npm,"min_duplicates,min_oldness",allow_cycles,31.248279571533203,2,success
minizlib,True,npm,"min_duplicates,min_oldness",allow_cycles,23.591816663742065,2,success
npmlog,True,npm,"min_duplicates,min_oldness",allow_cycles,99.89821672439575,21,success
is-accessor-descriptor,True,npm,"min_duplicates,min_oldness",allow_cycles,4.914326429367065,0,success
proxy-addr,True,npm,"min_duplicates,min_oldness",allow_cycles,20.71001935005188,2,success
make-error,True,npm,"min_duplicates,min_oldness",allow_cycles,4.010226249694824,0,success
os-homedir,True,npm,"min_duplicates,min_oldness",allow_cycles,4.359461784362793,0,success
minipass,True,npm,"min_duplicates,min_oldness",allow_cycles,14.059051036834717,1,success
cache-base,True,npm,"min_duplicates,min_oldness",allow_cycles,102.90991258621216,22,success
shellwords,True,npm,"min_duplicates,min_oldness",allow_cycles,5.235317707061768,0,success
console-control-strings,True,npm,"min_duplicates,min_oldness",allow_cycles,4.611952066421509,0,success
object-keys,True,npm,"min_duplicates,min_oldness",allow_cycles,4.812554121017456,0,success
hmac-drbg,True,npm,"min_duplicates,min_oldness",allow_cycles,168.66558623313904,4,success
lower-case,True,npm,"min_duplicates,min_oldness",allow_cycles,9.37873101234436,1,success
has-value,True,npm,"min_duplicates,min_oldness",allow_cycles,45.633424282073975,4,success
wrap-ansi,True,npm,"min_duplicates,min_oldness",allow_cycles,21.719553232192993,6,success
@webassemblyjs_wast-printer,True,npm,"min_duplicates,min_oldness",allow_cycles,56.72459959983826,6,success
retry,True,npm,"min_duplicates,min_oldness",allow_cycles,4.911988258361816,0,success
braces,True,npm,"min_duplicates,min_oldness",allow_cycles,49.50417971611023,3,success
write-file-atomic,True,npm,"min_duplicates,min_oldness",allow_cycles,16.002017736434937,4,success
browserify-zlib,True,npm,"min_duplicates,min_oldness",allow_cycles,23.21536087989807,1,success
dom-serializer,True,npm,"min_duplicates,min_oldness",allow_cycles,20.714361667633057,3,success
binary-extensions,True,npm,"min_duplicates,min_oldness",allow_cycles,4.209805965423584,0,success
getpass,True,npm,"min_duplicates,min_oldness",allow_cycles,13.156148672103882,1,success
os-browserify,True,npm,"min_duplicates,min_oldness",allow_cycles,5.068244457244873,0,success
loglevel,True,npm,"min_duplicates,min_oldness",allow_cycles,7.168289422988892,0,success
eslint-import-resolver-node,True,npm,"min_duplicates,min_oldness",allow_cycles,82.74187779426575,8,success
object-visit,True,npm,"min_duplicates,min_oldness",allow_cycles,10.542489051818848,1,success
has,True,npm,"min_duplicates,min_oldness",allow_cycles,23.217541694641113,1,success
import-local,True,npm,"min_duplicates,min_oldness",allow_cycles,39.82094407081604,8,success
split-string,True,npm,"min_duplicates,min_oldness",allow_cycles,5.52202844619751,0,success
parse5,True,npm,"min_duplicates,min_oldness",allow_cycles,4.392422199249268,0,success
postcss,True,npm,"min_duplicates,min_oldness",allow_cycles,15.299762725830078,3,success
@babel_helper-optimise-call-expression,True,npm,"min_duplicates,min_oldness",allow_cycles,19.148113250732422,3,success
punycode,True,npm,"min_duplicates,min_oldness",allow_cycles,4.709252595901489,0,success
create-ecdh,True,npm,"min_duplicates,min_oldness",allow_cycles,231.98210978507996,8,success
is-number,True,npm,"min_duplicates,min_oldness",allow_cycles,4.617097616195679,0,success
remove-trailing-separator,True,npm,"min_duplicates,min_oldness",allow_cycles,4.10596776008606,0,success
@nodelib_fs.scandir,True,npm,"min_duplicates,min_oldness",allow_cycles,31.132819890975952,3,success
@babel_plugin-proposal-class-properties,True,npm,"min_duplicates,min_oldness",allow_cycles,235.44062876701355,32,success
ignore,True,npm,"min_duplicates,min_oldness",allow_cycles,4.538325786590576,0,success
tslib,True,npm,"min_duplicates,min_oldness",allow_cycles,4.061853885650635,0,success
mimic-response,True,npm,"min_duplicates,min_oldness",allow_cycles,4.502614974975586,0,success
sisteransi,True,npm,"min_duplicates,min_oldness",allow_cycles,6.299452781677246,0,success
is-date-object,True,npm,"min_duplicates,min_oldness",allow_cycles,37.00858736038208,2,success
@babel_helper-replace-supers,True,npm,"min_duplicates,min_oldness",allow_cycles,175.75991773605347,28,success
lodash,True,npm,"min_duplicates,min_oldness",allow_cycles,7.776187419891357,0,success
is-generator-fn,True,npm,"min_duplicates,min_oldness",allow_cycles,4.914408922195435,0,success
object.assign,True,npm,"min_duplicates,min_oldness",allow_cycles,38.760860204696655,7,success
color-name,True,npm,"min_duplicates,min_oldness",allow_cycles,4.6771767139434814,0,success
to-arraybuffer,True,npm,"min_duplicates,min_oldness",allow_cycles,4.114362716674805,0,success
css,True,npm,"min_duplicates,min_oldness",allow_cycles,24.12350559234619,5,success
webpack-dev-middleware,True,npm,"min_duplicates,min_oldness",allow_cycles,47.78724193572998,15,success
faye-websocket,True,npm,"min_duplicates,min_oldness",allow_cycles,44.563863039016724,4,success
deep-equal,True,npm,"min_duplicates,min_oldness",allow_cycles,274.4285020828247,45,success
string-width,True,npm,"min_duplicates,min_oldness",allow_cycles,12.956825017929077,4,success
istanbul-lib-source-maps,True,npm,"min_duplicates,min_oldness",allow_cycles,25.076390743255615,4,success
spdx-exceptions,True,npm,"min_duplicates,min_oldness",allow_cycles,5.46185040473938,0,success
jest-environment-jsdom,True,npm,"min_duplicates,min_oldness",allow_cycles,551.6935379505157,107,success
pumpify,True,npm,"min_duplicates,min_oldness",allow_cycles,64.34306454658508,11,success
is-absolute-url,True,npm,"min_duplicates,min_oldness",allow_cycles,4.557022333145142,0,success
through,True,npm,"min_duplicates,min_oldness",allow_cycles,5.667616605758667,0,success
@babel_plugin-transform-spread,True,npm,"min_duplicates,min_oldness",allow_cycles,50.68857145309448,5,success
@babel_plugin-transform-template-literals,True,npm,"min_duplicates,min_oldness",allow_cycles,14.3140709400177,1,success
path-is-absolute,True,npm,"min_duplicates,min_oldness",allow_cycles,5.70548677444458,0,success
strip-indent,True,npm,"min_duplicates,min_oldness",allow_cycles,13.122512817382812,1,success
@babel_plugin-syntax-optional-catch-binding,True,npm,"min_duplicates,min_oldness",allow_cycles,25.916606187820435,1,success
@babel_plugin-proposal-numeric-separator,True,npm,"min_duplicates,min_oldness",allow_cycles,24.94080138206482,2,success
yargs,True,npm,"min_duplicates,min_oldness",allow_cycles,65.3160047531128,15,success
@babel_plugin-proposal-object-rest-spread,True,npm,"min_duplicates,min_oldness",allow_cycles,108.26397037506104,13,success
ssri,True,npm,"min_duplicates,min_oldness",allow_cycles,21.176538467407227,2,success
bl,True,npm,"min_duplicates,min_oldness",allow_cycles,74.29692244529724,8,success
mississippi,True,npm,"min_duplicates,min_oldness",allow_cycles,238.61725568771362,27,success
fastq,True,npm,"min_duplicates,min_oldness",allow_cycles,19.628597259521484,1,success
@babel_preset-modules,True,npm,"min_duplicates,min_oldness",allow_cycles,163.99408626556396,19,success
babel-plugin-jest-hoist,True,npm,"min_duplicates,min_oldness",allow_cycles,215.42616033554077,19,success
querystringify,True,npm,"min_duplicates,min_oldness",allow_cycles,5.876077890396118,0,success
etag,True,npm,"min_duplicates,min_oldness",allow_cycles,6.0186378955841064,0,success
ajv,True,npm,"min_duplicates,min_oldness",allow_cycles,48.985225439071655,5,success
get-caller-file,True,npm,"min_duplicates,min_oldness",allow_cycles,4.916506290435791,0,success
source-map-url,True,npm,"min_duplicates,min_oldness",allow_cycles,5.763360977172852,0,success
@babel_helper-builder-binary-assignment-operator-visitor,True,npm,"min_duplicates,min_oldness",allow_cycles,8.70129656791687,4,success
tapable,True,npm,"min_duplicates,min_oldness",allow_cycles,4.922800540924072,0,success
esrecurse,True,npm,"min_duplicates,min_oldness",allow_cycles,12.385786771774292,1,success
ws,True,npm,"min_duplicates,min_oldness",allow_cycles,6.209408283233643,0,success
browser-process-hrtime,True,npm,"min_duplicates,min_oldness",allow_cycles,4.056792497634888,0,success
is-buffer,True,npm,"min_duplicates,min_oldness",allow_cycles,4.760217666625977,0,success
v8-to-istanbul,True,npm,"min_duplicates,min_oldness",allow_cycles,20.737441539764404,4,success
ts-node,True,npm,"min_duplicates,min_oldness",allow_cycles,50.34196424484253,13,success
functional-red-black-tree,True,npm,"min_duplicates,min_oldness",allow_cycles,4.109522342681885,0,success
es-abstract,True,npm,"min_duplicates,min_oldness",allow_cycles,189.42257142066956,28,success
xtend,True,npm,"min_duplicates,min_oldness",allow_cycles,4.861508369445801,0,success
load-json-file,True,npm,"min_duplicates,min_oldness",allow_cycles,4.664081811904907,0,success
pkg-up,True,npm,"min_duplicates,min_oldness",allow_cycles,52.99631953239441,6,success
supports-hyperlinks,True,npm,"min_duplicates,min_oldness",allow_cycles,18.06245231628418,2,success
combined-stream,True,npm,"min_duplicates,min_oldness",allow_cycles,24.77838969230652,1,success
jest,True,npm,"min_duplicates,min_oldness",allow_cycles,,0,timeout
is-extglob,True,npm,"min_duplicates,min_oldness",allow_cycles,4.616133213043213,0,success
jest-runner,True,npm,"min_duplicates,min_oldness",allow_cycles,,0,timeout
chownr,True,npm,"min_duplicates,min_oldness",allow_cycles,4.643063306808472,0,success
yallist,True,npm,"min_duplicates,min_oldness",allow_cycles,5.762037992477417,0,success
call-bind,True,npm,"min_duplicates,min_oldness",allow_cycles,30.866922855377197,4,success
cookie-signature,True,npm,"min_duplicates,min_oldness",allow_cycles,6.418083667755127,0,success
asn1.js,True,npm,"min_duplicates,min_oldness",allow_cycles,30.58933162689209,4,success
minimalistic-crypto-utils,True,npm,"min_duplicates,min_oldness",allow_cycles,6.9988391399383545,0,success
leven,True,npm,"min_duplicates,min_oldness",allow_cycles,3.9213900566101074,0,success
at-least-node,True,npm,"min_duplicates,min_oldness",allow_cycles,4.857877254486084,0,success
copy-concurrently,True,npm,"min_duplicates,min_oldness",allow_cycles,,0,timeout
rimraf,True,npm,"min_duplicates,min_oldness",allow_cycles,35.224207401275635,11,success
y18n,True,npm,"min_duplicates,min_oldness",allow_cycles,5.718111038208008,0,success
xml-name-validator,True,npm,"min_duplicates,min_oldness",allow_cycles,4.5534045696258545,0,success
dot-prop,True,npm,"min_duplicates,min_oldness",allow_cycles,18.265910625457764,1,success
ansi-styles,True,npm,"min_duplicates,min_oldness",allow_cycles,4.856404066085815,0,success
