Project,Rosette,AuditFix,Consistency,Minimize,DisallowCycles,Time,NDeps,CVE,Status
yaml,True,,pip,min_oldness,allow_cycles,1.007951021194458,0,0,success
http-parser-js,True,,pip,min_oldness,allow_cycles,1.3265159130096436,0,0,success
encodeurl,True,,pip,min_oldness,allow_cycles,1.712939739227295,0,0,success
@babel_plugin-syntax-jsx,True,,pip,min_oldness,allow_cycles,1.2081372737884521,1,0,success
decode-uri-component,True,,pip,min_oldness,allow_cycles,1.2079367637634277,0,0,success
body-parser,True,,pip,min_oldness,allow_cycles,2.621424436569214,21,0,success
base,True,,pip,min_oldness,allow_cycles,,0,0,unsat
@babel_traverse,True,,pip,min_oldness,allow_cycles,3.419600248336792,28,0,success
cookie-signature,True,,pip,min_oldness,allow_cycles,1.1091415882110596,0,0,success
@webassemblyjs_helper-code-frame,True,,pip,min_oldness,allow_cycles,2.1141107082366943,7,0,success
@babel_core,True,,pip,min_oldness,allow_cycles,13.637328147888184,50,0,success
bl,True,,pip,min_oldness,allow_cycles,1.5088987350463867,8,0,success
path-exists,True,,pip,min_oldness,allow_cycles,1.5093038082122803,0,0,success
@jest_core,True,,pip,min_oldness,allow_cycles,,0,0,unexpected
@webassemblyjs_ieee754,True,,pip,min_oldness,allow_cycles,1.106140375137329,1,0,success
@jest_reporters,True,,pip,min_oldness,allow_cycles,,0,0,unexpected
mime-types,True,,pip,min_oldness,allow_cycles,1.311352252960205,1,0,success
pirates,True,,pip,min_oldness,allow_cycles,1.2052052021026611,1,0,success
@babel_generator,True,,pip,min_oldness,allow_cycles,1.6085333824157715,5,0,success
query-string,True,,pip,min_oldness,allow_cycles,1.4102699756622314,4,0,success
normalize-path,True,,pip,min_oldness,allow_cycles,1.2065131664276123,0,0,success
chownr,True,,pip,min_oldness,allow_cycles,1.208139181137085,0,0,success
unbox-primitive,True,,pip,min_oldness,allow_cycles,2.210207939147949,13,0,success
fast-levenshtein,True,,pip,min_oldness,allow_cycles,1.4266645908355713,1,0,success
randombytes,True,,pip,min_oldness,allow_cycles,1.308070421218872,1,0,success
path-is-absolute,True,,pip,min_oldness,allow_cycles,1.108623743057251,0,0,success
require-main-filename,True,,pip,min_oldness,allow_cycles,1.1084883213043213,0,0,success
@babel_preset-react,True,,pip,min_oldness,allow_cycles,2.4133968353271484,12,0,success
json-stringify-safe,True,,pip,min_oldness,allow_cycles,1.2073018550872803,0,0,success
typedarray-to-buffer,True,,pip,min_oldness,allow_cycles,1.2081046104431152,0,0,success
aws4,True,,pip,min_oldness,allow_cycles,1.1075541973114014,0,0,success
node-int64,True,,pip,min_oldness,allow_cycles,1.1048412322998047,0,0,success
registry-auth-token,True,,pip,min_oldness,allow_cycles,1.5097105503082275,5,0,success
isstream,True,,pip,min_oldness,allow_cycles,1.2120540142059326,0,0,success
type,True,,pip,min_oldness,allow_cycles,1.2058782577514648,0,0,success
jest-get-type,True,,pip,min_oldness,allow_cycles,1.208144187927246,0,0,success
gensync,True,,pip,min_oldness,allow_cycles,1.1045629978179932,0,0,success
nice-try,True,,pip,min_oldness,allow_cycles,1.209313154220581,0,0,success
iferr,True,,pip,min_oldness,allow_cycles,1.4126863479614258,0,0,success
minimalistic-assert,True,,pip,min_oldness,allow_cycles,1.6095616817474365,0,0,success
parse-json,True,,pip,min_oldness,allow_cycles,2.414363145828247,15,0,success
invariant,True,,pip,min_oldness,allow_cycles,1.2083213329315186,2,0,success
node-modules-regexp,True,,pip,min_oldness,allow_cycles,1.5176169872283936,0,0,success
@babel_helper-module-imports,True,,pip,min_oldness,allow_cycles,1.4076802730560303,3,0,success
is-fullwidth-code-point,True,,pip,min_oldness,allow_cycles,1.410184621810913,0,0,success
uri-js,True,,pip,min_oldness,allow_cycles,1.909088134765625,1,0,success
are-we-there-yet,True,,pip,min_oldness,allow_cycles,1.4105546474456787,6,0,success
@sindresorhus_is,True,,pip,min_oldness,allow_cycles,1.7082340717315674,0,0,success
@babel_plugin-transform-async-to-generator,True,,pip,min_oldness,allow_cycles,6.323686122894287,35,0,success
isexe,True,,pip,min_oldness,allow_cycles,1.2078380584716797,0,0,success
istanbul-lib-report,True,,pip,min_oldness,allow_cycles,1.7081878185272217,5,0,success
espree,True,,pip,min_oldness,allow_cycles,1.4092605113983154,3,0,success
open,True,,pip,min_oldness,allow_cycles,1.307663917541504,3,0,success
extglob,True,,pip,min_oldness,allow_cycles,,0,0,unsat
path-type,True,,pip,min_oldness,allow_cycles,1.104862928390503,0,0,success
destroy,True,,pip,min_oldness,allow_cycles,1.2104835510253906,0,0,success
electron-to-chromium,True,,pip,min_oldness,allow_cycles,1.1063950061798096,0,0,success
slice-ansi,True,,pip,min_oldness,allow_cycles,1.2077157497406006,2,0,success
callsites,True,,pip,min_oldness,allow_cycles,1.107689380645752,0,0,success
acorn,True,,pip,min_oldness,allow_cycles,1.4086580276489258,0,0,success
copy-concurrently,True,,pip,min_oldness,allow_cycles,,0,0,unexpected
run-parallel,True,,pip,min_oldness,allow_cycles,1.2074711322784424,1,0,success
unset-value,True,,pip,min_oldness,allow_cycles,,0,0,unsat
is-string,True,,pip,min_oldness,allow_cycles,1.209439992904663,2,0,success
postcss-value-parser,True,,pip,min_oldness,allow_cycles,1.6349656581878662,0,0,success
object-inspect,True,,pip,min_oldness,allow_cycles,1.1077284812927246,0,0,success
request-promise-core,True,,pip,min_oldness,allow_cycles,1.409198522567749,1,0,success
combined-stream,True,,pip,min_oldness,allow_cycles,1.2074553966522217,1,0,success
opn,True,,pip,min_oldness,allow_cycles,1.3088288307189941,1,0,success
snapdragon-node,True,,pip,min_oldness,allow_cycles,1.4117538928985596,0,0,success
domelementtype,True,,pip,min_oldness,allow_cycles,1.209697961807251,0,0,success
url-parse-lax,True,,pip,min_oldness,allow_cycles,1.1038317680358887,1,0,success
unique-filename,True,,pip,min_oldness,allow_cycles,1.3129518032073975,2,0,success
@babel_plugin-proposal-optional-chaining,True,,pip,min_oldness,allow_cycles,1.6121089458465576,6,0,success
parent-module,True,,pip,min_oldness,allow_cycles,1.6082122325897217,1,0,success
flat-cache,True,,pip,min_oldness,allow_cycles,1.8078992366790771,13,0,success
path-key,True,,pip,min_oldness,allow_cycles,1.2093191146850586,0,0,success
type-check,True,,pip,min_oldness,allow_cycles,1.2154583930969238,1,0,success
p-map,True,,pip,min_oldness,allow_cycles,1.3088781833648682,4,0,success
node-notifier,True,,pip,min_oldness,allow_cycles,2.2148749828338623,9,0,success
is-regex,True,,pip,min_oldness,allow_cycles,1.7082586288452148,6,0,success
eslint-scope,True,,pip,min_oldness,allow_cycles,1.210801124572754,2,0,success
@babel_plugin-transform-classes,True,,pip,min_oldness,allow_cycles,6.626057147979736,35,0,success
scheduler,True,,pip,min_oldness,allow_cycles,1.3059194087982178,3,0,success
@babel_plugin-transform-computed-properties,True,,pip,min_oldness,allow_cycles,1.2050092220306396,1,0,success
stream-shift,True,,pip,min_oldness,allow_cycles,1.208017110824585,0,0,success
@webassemblyjs_helper-wasm-section,True,,pip,min_oldness,allow_cycles,1.6093621253967285,12,0,success
console-browserify,True,,pip,min_oldness,allow_cycles,1.4087481498718262,0,0,success
dashdash,True,,pip,min_oldness,allow_cycles,1.3067281246185303,1,0,success
sprintf-js,True,,pip,min_oldness,allow_cycles,1.2069988250732422,0,0,success
strip-bom,True,,pip,min_oldness,allow_cycles,1.3068184852600098,0,0,success
@webassemblyjs_leb128,True,,pip,min_oldness,allow_cycles,1.4264311790466309,1,0,success
lodash.merge,True,,pip,min_oldness,allow_cycles,1.107485294342041,0,0,success
util.promisify,True,,pip,min_oldness,allow_cycles,6.122556209564209,39,0,success
abbrev,True,,pip,min_oldness,allow_cycles,1.0071265697479248,0,0,success
posix-character-classes,True,,pip,min_oldness,allow_cycles,1.007143497467041,0,0,success
object-visit,True,,pip,min_oldness,allow_cycles,1.7086822986602783,1,0,success
micromatch,True,,pip,min_oldness,allow_cycles,1.309211254119873,5,0,success
jest-environment-jsdom,True,,pip,min_oldness,allow_cycles,,0,0,unsat
meow,True,,pip,min_oldness,allow_cycles,,0,0,unsat
rc,True,,pip,min_oldness,allow_cycles,1.7089886665344238,4,0,success
esquery,True,,pip,min_oldness,allow_cycles,1.2081646919250488,1,0,success
has-symbols,True,,pip,min_oldness,allow_cycles,1.6107571125030518,0,0,success
@webassemblyjs_wasm-opt,True,,pip,min_oldness,allow_cycles,2.2403764724731445,13,0,success
chalk,True,,pip,min_oldness,allow_cycles,1.4081742763519287,5,0,success
estraverse,True,,pip,min_oldness,allow_cycles,1.1072990894317627,0,0,success
http-signature,True,,pip,min_oldness,allow_cycles,1.9092504978179932,11,0,success
arr-union,True,,pip,min_oldness,allow_cycles,1.2084836959838867,0,0,success
os-locale,True,,pip,min_oldness,allow_cycles,1.2089343070983887,2,0,success
create-ecdh,True,,pip,min_oldness,allow_cycles,2.409878969192505,8,0,success
console-control-strings,True,,pip,min_oldness,allow_cycles,1.1055781841278076,0,0,success
strip-eof,True,,pip,min_oldness,allow_cycles,1.4087707996368408,0,0,success
tunnel-agent,True,,pip,min_oldness,allow_cycles,1.2055368423461914,1,0,success
buffer,True,,pip,min_oldness,allow_cycles,1.2069199085235596,2,0,success
querystringify,True,,pip,min_oldness,allow_cycles,1.5119757652282715,0,0,success
caller-path,True,,pip,min_oldness,allow_cycles,1.2077357769012451,2,0,success
jest-jasmine2,True,,pip,min_oldness,allow_cycles,,0,0,unexpected
regenerator-transform,True,,pip,min_oldness,allow_cycles,1.6091651916503906,2,0,success
resolve-cwd,True,,pip,min_oldness,allow_cycles,1.20654296875,1,0,success
xml-name-validator,True,,pip,min_oldness,allow_cycles,1.4082832336425781,0,0,success
run-async,True,,pip,min_oldness,allow_cycles,1.507502794265747,0,0,success
acorn-walk,True,,pip,min_oldness,allow_cycles,1.2072062492370605,0,0,success
write-file-atomic,True,,pip,min_oldness,allow_cycles,1.3129098415374756,4,0,success
merge2,True,,pip,min_oldness,allow_cycles,1.1081721782684326,0,0,success
mkdirp,True,,pip,min_oldness,allow_cycles,1.2080719470977783,0,0,success
source-map-resolve,True,,pip,min_oldness,allow_cycles,1.710979700088501,2,0,success
array-union,True,,pip,min_oldness,allow_cycles,1.3102829456329346,0,0,success
jest-watcher,True,,pip,min_oldness,allow_cycles,,0,0,unsat
strip-json-comments,True,,pip,min_oldness,allow_cycles,1.1077253818511963,0,0,success
global-prefix,True,,pip,min_oldness,allow_cycles,1.309889554977417,4,0,success
forwarded,True,,pip,min_oldness,allow_cycles,1.1074533462524414,0,0,success
debug,True,,pip,min_oldness,allow_cycles,1.6081657409667969,1,0,success
fill-range,True,,pip,min_oldness,allow_cycles,1.3077971935272217,2,0,success
is-extendable,True,,pip,min_oldness,allow_cycles,1.4078209400177002,2,0,success
file-loader,True,,pip,min_oldness,allow_cycles,2.612123966217041,13,0,success
timers-browserify,True,,pip,min_oldness,allow_cycles,1.308502435684204,1,0,success
nwsapi,True,,pip,min_oldness,allow_cycles,1.6077136993408203,0,0,success
react-dom,True,,pip,min_oldness,allow_cycles,1.617069959640503,4,0,success
sshpk,True,,pip,min_oldness,allow_cycles,1.5086028575897217,9,0,success
browserify-des,True,,pip,min_oldness,allow_cycles,1.4083852767944336,5,0,success
define-property,True,,pip,min_oldness,allow_cycles,1.607478141784668,5,0,success
jest-mock,True,,pip,min_oldness,allow_cycles,4.716005563735962,13,0,success
minizlib,True,,pip,min_oldness,allow_cycles,1.207298994064331,2,0,success
acorn-jsx,True,,pip,min_oldness,allow_cycles,1.1066110134124756,0,0,success
buffer-xor,True,,pip,min_oldness,allow_cycles,1.5107898712158203,1,0,success
@babel_plugin-transform-literals,True,,pip,min_oldness,allow_cycles,1.2053649425506592,1,0,success
browserify-cipher,True,,pip,min_oldness,allow_cycles,2.1147913932800293,17,0,success
pumpify,True,,pip,min_oldness,allow_cycles,1.5069231986999512,11,0,success
@babel_plugin-transform-destructuring,True,,pip,min_oldness,allow_cycles,1.2071678638458252,1,0,success
@babel_helper-plugin-utils,True,,pip,min_oldness,allow_cycles,1.3084728717803955,0,0,success
@szmarczak_http-timer,True,,pip,min_oldness,allow_cycles,1.2088971138000488,1,0,success
html-entities,True,,pip,min_oldness,allow_cycles,1.5093865394592285,0,0,success
delayed-stream,True,,pip,min_oldness,allow_cycles,1.2078118324279785,0,0,success
loglevel,True,,pip,min_oldness,allow_cycles,1.2061903476715088,0,0,success
sha.js,True,,pip,min_oldness,allow_cycles,1.3083765506744385,2,0,success
mimic-response,True,,pip,min_oldness,allow_cycles,1.5056664943695068,0,0,success
trim-newlines,True,,pip,min_oldness,allow_cycles,1.107762098312378,0,0,success
map-cache,True,,pip,min_oldness,allow_cycles,1.3097894191741943,0,0,success
inherits,True,,pip,min_oldness,allow_cycles,1.61586332321167,0,0,success
@xtuc_ieee754,True,,pip,min_oldness,allow_cycles,1.1065142154693604,0,0,success
snapdragon,True,,pip,min_oldness,allow_cycles,,0,0,unsat
ieee754,True,,pip,min_oldness,allow_cycles,1.1081035137176514,0,0,success
asn1.js,True,,pip,min_oldness,allow_cycles,1.4076690673828125,4,0,success
remove-trailing-separator,True,,pip,min_oldness,allow_cycles,1.1083402633666992,0,0,success
stream-browserify,True,,pip,min_oldness,allow_cycles,1.4088356494903564,5,0,success
@nodelib_fs.stat,True,,pip,min_oldness,allow_cycles,1.6168246269226074,0,0,success
once,True,,pip,min_oldness,allow_cycles,1.6082842350006104,1,0,success
function-bind,True,,pip,min_oldness,allow_cycles,1.1072814464569092,0,0,success
@babel_helper-simple-access,True,,pip,min_oldness,allow_cycles,1.4075677394866943,3,0,success
json-schema,True,,pip,min_oldness,allow_cycles,1.1079130172729492,0,0,success
@babel_helper-validator-identifier,True,,pip,min_oldness,allow_cycles,1.3087658882141113,0,0,success
@babel_plugin-syntax-numeric-separator,True,,pip,min_oldness,allow_cycles,1.2078325748443604,1,0,success
source-map,True,,pip,min_oldness,allow_cycles,1.1075100898742676,0,0,success
range-parser,True,,pip,min_oldness,allow_cycles,1.2116672992706299,0,0,success
promise-inflight,True,,pip,min_oldness,allow_cycles,1.1072475910186768,0,0,success
csstype,True,,pip,min_oldness,allow_cycles,1.3085412979125977,0,0,success
cssstyle,True,,pip,min_oldness,allow_cycles,1.2074377536773682,1,0,success
browserify-rsa,True,,pip,min_oldness,allow_cycles,1.208033800125122,3,0,success
stream-http,True,,pip,min_oldness,allow_cycles,2.022888422012329,7,0,success
has-values,True,,pip,min_oldness,allow_cycles,1.212120771408081,1,0,success
querystring,True,,pip,min_oldness,allow_cycles,1.0069687366485596,0,0,success
natural-compare,True,,pip,min_oldness,allow_cycles,1.2057831287384033,0,0,success
color-string,True,,pip,min_oldness,allow_cycles,1.2073915004730225,3,0,success
retry,True,,pip,min_oldness,allow_cycles,1.4054982662200928,0,0,success
cyclist,True,,pip,min_oldness,allow_cycles,1.522317886352539,0,0,success
copy-descriptor,True,,pip,min_oldness,allow_cycles,1.2076208591461182,0,0,success
jest-message-util,True,,pip,min_oldness,allow_cycles,,0,0,unsat
repeat-element,True,,pip,min_oldness,allow_cycles,1.2070584297180176,0,0,success
path-browserify,True,,pip,min_oldness,allow_cycles,1.1081626415252686,0,0,success
string_decoder,True,,pip,min_oldness,allow_cycles,1.6072406768798828,1,0,success
@babel_plugin-proposal-json-strings,True,,pip,min_oldness,allow_cycles,1.3120548725128174,2,0,success
defer-to-connect,True,,pip,min_oldness,allow_cycles,1.2075481414794922,0,0,success
array-flatten,True,,pip,min_oldness,allow_cycles,1.5080437660217285,0,0,success
sisteransi,True,,pip,min_oldness,allow_cycles,1.1057827472686768,0,0,success
supports-color,True,,pip,min_oldness,allow_cycles,1.3076729774475098,1,0,success
@babel_plugin-transform-typeof-symbol,True,,pip,min_oldness,allow_cycles,1.2042980194091797,1,0,success
@babel_plugin-proposal-dynamic-import,True,,pip,min_oldness,allow_cycles,1.610100269317627,2,0,success
prelude-ls,True,,pip,min_oldness,allow_cycles,1.1087334156036377,0,0,success
is-directory,True,,pip,min_oldness,allow_cycles,1.1074833869934082,0,0,success
snapdragon-util,True,,pip,min_oldness,allow_cycles,1.1076552867889404,1,0,success
punycode,True,,pip,min_oldness,allow_cycles,1.1077873706817627,0,0,success
fast-json-stable-stringify,True,,pip,min_oldness,allow_cycles,1.3091864585876465,0,0,success
mime-db,True,,pip,min_oldness,allow_cycles,1.5081331729888916,0,0,success
convert-source-map,True,,pip,min_oldness,allow_cycles,1.210374355316162,1,0,success
react,True,,pip,min_oldness,allow_cycles,1.3068854808807373,3,0,success
file-entry-cache,True,,pip,min_oldness,allow_cycles,1.8131048679351807,14,0,success
istanbul-lib-source-maps,True,,pip,min_oldness,allow_cycles,1.4076731204986572,4,0,success
reusify,True,,pip,min_oldness,allow_cycles,1.1045036315917969,0,0,success
constants-browserify,True,,pip,min_oldness,allow_cycles,1.0072638988494873,0,0,success
@babel_helper-optimise-call-expression,True,,pip,min_oldness,allow_cycles,1.3074193000793457,3,0,success
object.getownpropertydescriptors,True,,pip,min_oldness,allow_cycles,3.614638328552246,35,0,success
